Train,Target
"[229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656]",243.267822265625
"[229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625]",247.09207153320312
"[227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312]",245.8335723876953
"[226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953]",245.69705200195312
"[227.3856201171875, 225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312]",246.8189239501953
"[225.551513671875, 225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953]",248.83837890625
"[225.13204956054688, 235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625]",249.42369079589844
"[235.19989013671875, 242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844]",248.0286407470703
"[242.7605438232422, 239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703]",251.32603454589844
"[239.9216766357422, 243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844]",252.4284820556641
"[243.52149963378903, 244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641]",251.25778198242188
"[244.10682678222656, 248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188]",250.60411071777344
"[248.7310485839844, 245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344]",250.2626953125
"[245.5214080810547, 243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125]",250.2919769287109
"[243.8824615478516, 244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109]",250.9260406494141
"[244.13612365722656, 240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141]",248.8676300048828
"[240.7996826171875, 241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828]",245.3945770263672
"[241.3167266845703, 241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828, 245.3945770263672]",244.52630615234366
"[241.609375, 241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828, 245.3945770263672, 244.52630615234366]",243.1898193359375
"[241.23866271972656, 243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828, 245.3945770263672, 244.52630615234366, 243.1898193359375]",242.38006591796875
"[243.267822265625, 247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828, 245.3945770263672, 244.52630615234366, 243.1898193359375, 242.38006591796875]",234.175537109375
"[247.09207153320312, 245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828, 245.3945770263672, 244.52630615234366, 243.1898193359375, 242.38006591796875, 234.175537109375]",233.82432556152344
"[245.8335723876953, 245.69705200195312, 246.8189239501953, 248.83837890625, 249.42369079589844, 248.0286407470703, 251.32603454589844, 252.4284820556641, 251.25778198242188, 250.60411071777344, 250.2626953125, 250.2919769287109, 250.9260406494141, 248.8676300048828, 245.3945770263672, 244.52630615234366, 243.1898193359375, 242.38006591796875, 234.175537109375, 233.82432556152344]",232.8097686767578
